site,study_id,Site_name,Country,River,Data_owner,Longitude_X,Latitude_Y,sampling_method_long,unit,Starting_year,Ending_year,Year_count,Sampling_years,Min_month,Max_month,season,TaxonomicRes,abund_alienSpp,SppRich_alienSpp,abundProportion_alienSpp,SppRichProportion_alienSpp,Max of spp_richness_perYr,Min of spp_richness_perYr,total_sppRich_AllYrs,total_abund_AllYrs,ppt_Est,tmax_Est,ppt_Est_gls,ppt_SE_gls,tmax_Est_gls,tmax_SE_gls,MacrobasinID,MicrobasinID,microbasin_area_km2,strahler_streamOrder,accumulation_atPoint,accumulation_min,accumulation_max,accumulation_range,accumulation_mean,accumulation_stddev,elevation_atPoint,elevation_min,elevation_max,elevation_range,elevation_mean,elevation_stddev,slope_atPoint,slope_min,slope_max,slope_range,slope_mean,slope_stddev,crop_meanPerc_subcatch,forest_meanPerc_subcatch,grassShrubland_meanPerc_subcatch,urban_meanPerc_subcatch,water_meanPerc_subcatch,crop_meanPerc_upstr,forest_meanPerc_upstr,grassShrubland_meanPerc_upstr,urban_meanPerc_upstr,water_meanPerc_upstr,dam_impact_score_lessthan100km,dam_minDist_km_lessthan100km,dam_num_connected_lessthan100km,dam_impact_score_AllDams,dam_minDist_km_allDams,dam_num_connected_AllDams,aet_mm_12moPrior,ppt_mm_12moPrior,tmax_C_12moPrior,tmin_C_12moPrior
103000643,Spain_3_2,ARA23700,Spain,Gipuzkoa,Aitor LarraÒaga,-2.078431506,43.12746307,Surber,Ind/ 4 subsamples,1996,2017,22,22,5,7,summer,family,NA,NA,NA,NA,25,5,45,51847,-3.259209839,0.029832486,-2.763371957,5.236935939,0.031464813,0.014972217,1097230,23700846,0.018799672,1,0.05010536,0.013448785,0.050105356,0.036656571,0.034454745,0.015436664,87.6,87.59999847,99.09999847,11.5,92.76666514,4.766783215,0.01479322,0.01479322,0.065425183,0.050631963,0.038370611,0.020816132,0,0,0,1,0,0,0,0,1,0,0,NoDam,0,0,NoDam,0,826.1363636,1257.181818,18.22878788,9.60530303
103000644,Spain_3_2,ARD02400,Spain,Gipuzkoa,Aitor LarraÒaga,-1.818152879,43.28399333,Surber,Ind/ 4 subsamples,1996,2017,22,22,8,10,fall,family,NA,NA,NA,NA,23,5,48,21678.5,-3.119301539,0.033709769,-2.903013949,5.902212414,0.033003946,0.013433115,1097233,22935212,0.112511617,3,0.01105639,0.006611416,12.3744278,12.36781638,1.659508704,3.355616861,101.2,94.5,220.9000092,126.4000092,135.9111146,41.69998578,0.043626947,0,0.800861126,0.800861126,0.299585188,0.27560731,0,1,0,0,0,0.0116264,0.9883738,0,0,0,0,NoDam,0,0,NoDam,0,845.4090909,1357.318182,17.66969697,8.970833333
103000645,Spain_3_2,ARM07700,Spain,Gipuzkoa,Aitor LarraÒaga,-2.518289284,43.07103097,Surber,Ind/ 4 subsamples,1996,2016,21,21,5,7,summer,family,NA,NA,NA,NA,27,3,44,71330.5,0.768292518,0.01948052,0.384415611,4.259562898,0.019857654,0.013057307,1091692,13629858,0.068998089,4,0.02137005,0.006565522,34.47940445,34.47283893,6.833305497,13.07198912,248.9,236.3000031,257.2000122,20.90000916,243.6818223,7.356360063,0.093340035,0,0.160510442,0.160510442,0.059191379,0.059118037,0.06734,0,0.545455,0.387205,0,0.00414984,0.813353429,0.176668081,0.005827724,0,0,NoDam,0,0,NoDam,0,738.047619,1046.428571,17.24801587,8.856746032
103000646,Spain_3_2,ARR03700,Spain,Gipuzkoa,Aitor LarraÒaga,-2.231426711,43.05388715,Surber,Ind/ 4 subsamples,1996,2017,22,22,5,7,summer,family,NA,NA,NA,NA,34,7,59,75334.5,-3.094534884,0.02826087,-2.751581428,4.618195207,0.029565121,0.014247369,1097230,12549124,0.150575687,1,0.08909608,0.006274189,0.089096077,0.082821888,0.021216284,0.023521928,217.1,204.6000061,354,149.3999939,276.6166738,35.25915674,0.184915251,0.070659432,0.399416942,0.328757511,0.222574029,0.084993357,0,1,0,0,0,0,1,0,0,0,0,NoDam,0,0,NoDam,0,778.8181818,1120.681818,17.61060606,8.766666667
103000647,Spain_3_2,AST07900,Spain,Gipuzkoa,Aitor LarraÒaga,-2.053798712,43.19187484,Surber,Ind/ 4 subsamples,1998,2017,20,20,5,7,summer,family,NA,NA,NA,NA,25,8,43,64371,-3.289197243,0.035344611,-1.469145813,5.888499773,0.035554133,0.016917557,1097230,26233461,0.143978335,6,633.5186,0.006262064,633.6151733,633.6089113,137.5259364,258.6140949,53.6,49.90000153,75.59999847,25.69999695,58.35652244,6.511049024,0.016201773,0,0.14742476,0.14742476,0.048690452,0.046263507,0.103059556,0.070853444,0.077294667,0.748792333,0,0.016781453,0.798390831,0.1692511,0.0151332,0.000442665,0,NoDam,0,0,NoDam,0,835.6,1268.6,18.63875,10.21833333
103000648,Spain_3_2,BAR05800,Spain,Gipuzkoa,Aitor LarraÒaga,-2.333612094,43.01862266,Surber,Ind/ 4 subsamples,1996,2017,22,22,5,7,summer,family,NA,NA,NA,NA,29,13,52,45149,-3.133134357,0.027719744,-2.658759472,4.220596882,0.029134913,0.014188267,1093886,7631811,0.069053922,4,0.03171157,0.020264642,16.02345085,16.00318621,4.362653407,7.058714313,474.8,458.3000183,550,91.69998169,483.4909196,26.63802085,0.08985326,0,0.379476686,0.379476686,0.151666359,0.116332716,0,1,0,0,0,0.033449386,0.958941705,0.007610821,0,0,0,NoDam,0,0,NoDam,0,735.1363636,1038.863636,16.61098485,7.623484848
103000649,Spain_3_2,BER13200,Spain,Gipuzkoa,Aitor LarraÒaga,-2.067811545,43.13372183,Surber,Ind/ 4 subsamples,1987,2017,31,23,5,7,summer,family,NA,NA,NA,NA,25,3,48,81492.5,3.448378999,0.030873656,3.752050111,3.129559189,0.031201028,0.008983627,1097230,23847804,0.23184196,4,0.03018649,0.006290477,34.05842972,34.05213924,7.048255485,13.25582227,94.9,83.20000458,199.1000061,115.9000015,110.9567589,29.57983001,0.086361255,0,0.432678598,0.432678598,0.166673375,0.15066315,0,0.18618603,0.3003,0.513514,0,0.009072911,0.836764972,0.146873231,0.007289332,0,0,NoDam,0,0,NoDam,0,810.5806452,1226.935484,18.08548387,9.531182796
103000650,Spain_3_2,BID00000,Spain,Gipuzkoa,Aitor LarraÒaga,-1.727904924,43.2961737,Surber,Ind/ 4 subsamples,1996,2017,22,22,8,9,fall,family,NA,NA,NA,NA,31,11,54,77172,-3.411890923,0.034142669,-3.006647723,5.598774924,0.034859048,0.013930611,1096228,17773146,0.16872735,1,0.02446453,0.00627452,0.08027035,0.07399583,0.02174428,0.020872706,94.7,67.70000458,321.8000183,254.1000137,192.4111167,69.49115997,0.235608529,0.028796625,0.610834282,0.582037657,0.35866019,0.144946541,0,1,0,0,0,0,1.000001,0,0,0,0,NoDam,0,0,NoDam,0,836.2272727,1309.909091,18.30075758,9.828030303
103000651,Spain_3_2,DEB03100,Spain,Gipuzkoa,Aitor LarraÒaga,-2.565348614,42.9847549,Surber,Ind/ 4 subsamples,1987,2017,31,23,5,7,summer,family,NA,NA,NA,NA,34,19,56,66650.5,2.527563803,0.029267473,2.790472389,2.262304223,0.029376377,0.008448259,1091692,7943064,0.043968128,3,0.01166559,0.011665593,8.490299225,8.478633632,3.603412481,4.131543457,456.3,419.1000061,456.3000183,37.20001221,439.7857186,11.86187922,0.221574483,0.028083138,0.258212589,0.23012945,0.151255424,0.075248807,0,1,0,0,0,0,1.0000001,0,0,0,0,NoDam,0,0,NoDam,0,687.516129,933.2903226,16.0844086,7.216666667
103000652,Spain_3_2,DEB12750,Spain,Gipuzkoa,Aitor LarraÒaga,-2.506046146,43.0305915,Surber,Ind/ 4 subsamples,2000,2017,18,15,8,10,fall,family,NA,NA,NA,NA,22,3,37,27813.5,1.185011943,0.041099071,1.37550627,5.289592719,0.039823469,0.015279741,1091692,13057992,0.596250477,4,28.55215,0.006276026,55.25773239,55.25145637,5.444389917,13.39489774,250.7,243.5,352.6000061,109.1000061,279.5589537,33.0080356,0,0,0.418647948,0.418647948,0.13521777,0.111321674,0.070175481,0.111110922,0.329824444,0.488888926,0,0.00507567,0.841550917,0.144423333,0.008950522,0,0,NoDam,0,0,NoDam,0,715.4444444,982.2222222,17.30416667,8.709259259
103000653,Spain_3_2,DEB13500,Spain,Gipuzkoa,Aitor LarraÒaga,-2.499279593,43.04713563,Surber,Ind/ 4 subsamples,2000,2012,13,13,5,6,summer,family,NA,NA,NA,NA,16,5,34,26017.5,-7.522401254,0.00764652,-6.827778015,8.257331089,0.006543624,0.031287417,1091692,13901919,0.326300319,4,63.81684,0.006501385,63.81684494,63.81034356,6.628116057,18.81610079,228.3,228.3000031,381.8999939,153.5999908,294.1307734,49.77981354,0,0,0.548701718,0.548701718,0.233951176,0.171424956,0,0.980769,0.0192308,0,0,0.006106105,0.799055077,0.182206308,0.012632223,0,0,NoDam,0,0,NoDam,0,741.6923077,1009.461538,17.475,9.112820513
103000654,Spain_3_2,DEB14000,Spain,Gipuzkoa,Aitor LarraÒaga,-2.493996217,43.05260408,Surber,Ind/ 4 subsamples,1987,2017,31,23,8,10,fall,family,NA,NA,NA,NA,22,1,44,24486,2.725148376,0.02984879,2.704174053,2.65335542,0.03025051,0.00927913,1091692,14263986,0.069015484,4,0.05404509,0.008338058,66.04224396,66.0339059,17.96527225,29.14849518,227,219.1999969,250.1999969,31,230.5181829,10.93998581,0.037510631,0.010801182,0.270425291,0.259624109,0.085074077,0.091902842,0,0.215488,0,0.784512,0,0.007051225,0.808983946,0.169106538,0.013816631,0.00104143,0,NoDam,0,0,NoDam,0,734,1019.83871,17.45349462,9.156182796
103000655,Spain_3_2,DEB20300,Spain,Gipuzkoa,Aitor LarraÒaga,-2.447404836,43.0819959,Surber,Ind/ 4 subsamples,1987,2017,31,23,5,7,summer,family,NA,NA,NA,NA,19,2,29,57103,2.728395169,0.029159946,2.999279543,2.491468416,0.029257235,0.008501232,1091692,16487651,0.163053547,6,0.05125162,0.008401857,255.3031311,255.2947292,30.56150229,81.13455722,178.3,175.6000061,309,133.3999939,217.4692365,40.84833889,0.039941649,0,0.772889551,0.772889551,0.25338078,0.212798221,0,1,0,0,0,0.016730856,0.838715554,0.123864794,0.016591865,0.00409735,0,NoDam,0,0,NoDam,0,730.1612903,1025.064516,17.27069892,8.86155914
103000656,Spain_3_2,DEB27290,Spain,Gipuzkoa,Aitor LarraÒaga,-2.420181833,43.1239093,Surber,Ind/ 4 subsamples,2006,2016,11,11,5,6,summer,family,NA,NA,NA,NA,21,5,31,48744,15.36714866,0.046287879,15.85061141,11.17819675,0.047713705,0.050084183,1091692,19303824,0.119075346,6,0.01397275,0.006267069,308.0802612,308.0739942,81.87443402,128.153665,145.3,136.4000092,154.3000031,17.8999939,141.3631624,4.150232944,0.054005911,0,0.122127009,0.122127009,0.027711852,0.030428029,0,0.01364523,0.03898637,0.947368,0,0.0148757,0.834696555,0.126909465,0.020099409,0.00341765,0,NoDam,0,0,NoDam,0,750.2727273,1100.727273,17.61742424,9.203030303
103000657,Spain_3_2,DEB28700,Spain,Gipuzkoa,Aitor LarraÒaga,-2.420215644,43.13154964,Surber,Ind/ 4 subsamples,1987,2017,31,29,8,10,fall,family,NA,NA,NA,NA,23,2,40,150366,2.948870035,0.029791667,2.996207762,2.865577876,0.030187143,0.009321182,1091692,20034376,0.031330908,6,0.01246809,0.012468091,328.1374817,328.1250136,65.64225765,131.2476121,142.4,131.6000061,152.6000061,21,141.3800049,6.908081963,0.094212708,0,0.130850947,0.130850947,0.074846645,0.044951776,0.592592593,0.207407407,0.103703704,0.096296296,0,0.01646236,0.849524154,0.112199775,0.018625558,0.00318985,0,NoDam,0,0,NoDam,0,758.9677419,1102.870968,17.36639785,9.216935484
103000658,Spain_3_2,DEB34800,Spain,Gipuzkoa,Aitor LarraÒaga,-2.413067647,43.17845628,Surber,Ind/ 4 subsamples,1993,2017,25,25,5,7,summer,family,NA,NA,NA,NA,24,6,43,118262,-3.014965065,0.03375641,-2.275434056,3.671670368,0.036360276,0.013724563,1091692,9496804,0.438279426,1,0.01251408,0.006268122,0.351095349,0.344827227,0.041821157,0.065499348,205.9,128.3000031,583.1000366,454.8000336,365.0385784,123.8867413,0.445763635,0.010468182,0.629709124,0.619240941,0.355993999,0.154367112,0,0.9,0.1,0,0,0,1,0,0,0,0,NoDam,0,0,NoDam,0,776.4,1182.8,16.95066667,8.674
103000659,Spain_3_2,DEB38000,Spain,Gipuzkoa,Aitor LarraÒaga,-2.432347029,43.19975609,Surber,Ind/ 4 subsamples,1996,2017,22,22,5,7,summer,family,NA,NA,NA,NA,22,4,39,76123.5,-2.555328156,0.026933936,-2.163577388,4.57690946,0.028260477,0.014490814,1091692,24354295,0.093885333,6,0.01472912,0.00731239,428.6958313,428.6885189,85.87409787,170.7891791,105.3,74.59999847,240.9000092,166.3000107,120.3333359,46.48403047,0.331596329,0,0.827846665,0.827846665,0.345024772,0.251970653,0,1,0,0,0,0.015205373,0.854721636,0.106557299,0.021066723,0.00245023,0,NoDam,0,0,NoDam,0,772.9090909,1153.090909,17.50833333,9.425
103000660,Spain_3_2,DEB44300,Spain,Gipuzkoa,Aitor LarraÒaga,-2.409083057,43.22543674,Surber,Ind/ 4 subsamples,1996,2017,22,22,5,7,summer,family,NA,NA,NA,NA,29,6,44,86998,-2.292276201,0.027178618,-1.895415688,4.628233574,0.028591787,0.014577668,1091692,17126103,0.76327469,2,424.8467,0.006255791,424.8466797,424.8404239,3.679769357,38.29080874,28.4,28.39999962,375.8000183,347.4000187,184.2573799,76.48318363,0,0,0.776382352,0.776382352,0.360157964,0.174149283,0,0.9672132,0.0327869,0,0,0,0.9629601,0.0370406,0,0,0,NoDam,0,0,NoDam,0,787.8181818,1161.636364,18.05984848,10.2125
103000661,Spain_3_2,DEB48100,Spain,Gipuzkoa,Aitor LarraÒaga,-2.375938498,43.26456864,Surber,Ind/ 4 subsamples,1987,2017,31,29,5,7,summer,family,NA,NA,NA,NA,23,3,41,130845,3.474697442,0.028141801,3.76115616,2.945396737,0.028266824,0.008787452,1091692,29520756,0.312623402,6,0.0779385,0.006386003,491.2100525,491.2036665,39.30961263,133.2259629,24.6,7,468.3000183,461.3000183,200.138003,134.5064844,0.22633627,0,1.05814319,1.05814319,0.572343785,0.306640103,0,1,0,0,0,0.015253047,0.8665063,0.095709762,0.020386169,0.00214411,0,NoDam,0,0,NoDam,0,791.516129,1195.967742,17.45241935,9.592204301
103000662,Spain_3_2,EGO08800,Spain,Gipuzkoa,Aitor LarraÒaga,-2.441205459,43.19388223,Surber,Ind/ 4 subsamples,1987,2017,31,23,5,7,summer,family,NA,NA,NA,NA,12,1,25,34831,3.313186975,0.028975134,3.416404602,2.751524802,0.029092308,0.008726515,1091692,16124594,0.150230792,1,0.01269797,0.006533201,0.095326714,0.088793513,0.028350265,0.02537489,163.8,113.7000046,332.8000183,219.1000137,226.087505,52.12289682,0.437040211,0.097635117,0.479784677,0.38214956,0.321765368,0.101745347,0,0.0416667,0.958333,0,0,0,0,1,0,0,0,NoDam,0,0,NoDam,0,761.0645161,1126.645161,17.37231183,9.365860215
103000663,Spain_3_2,END10200,Spain,Gipuzkoa,Aitor LarraÒaga,-1.728365455,43.29554851,Surber,Ind/ 4 subsamples,1996,2017,22,22,8,9,fall,family,NA,NA,NA,NA,29,10,57,52083.5,-3.074724516,0.034142669,-3.006647723,5.598774924,0.034859048,0.013930611,1096228,29164555,0.556153033,7,0.02621024,0.006251107,675.9436646,675.9374134,82.8324199,215.1637688,27.7,11.40000057,284.2000122,272.8000116,96.14494633,68.9578252,0.118676892,0,0.903251038,0.903251038,0.352293048,0.20265038,0,1,0,0,0,0.04240057,0.757092029,0.197664357,0.002534213,0.000308351,0,NoDam,0,0,NoDam,0,836.2272727,1309.909091,18.30075758,9.828030303
103000664,Spain_3_2,EST02600,Spain,Gipuzkoa,Aitor LarraÒaga,-2.295619632,43.05232656,Surber,Ind/ 4 subsamples,1998,2011,14,14,5,7,summer,family,NA,NA,NA,NA,31,10,50,74023,-8.662224874,0.005018315,-6.546525079,6.742132391,0.005032888,0.023644546,1097230,11523141,0.232155414,3,0.01121506,0.007952234,6.363090515,6.355138281,1.061159524,2.186417442,319.5,283.3000183,390.6000061,107.2999878,322.7567634,29.88523641,0.20238174,0,0.382084925,0.382084925,0.165144862,0.101176859,0,0.3243241,0.675676,0,0,0,0.9021701,0.09783,0,0,0,NoDam,0,0,NoDam,0,764.7857143,1088.428571,16.95119048,8.200595238
103000665,Spain_3_2,EST03500,Spain,Gipuzkoa,Aitor LarraÒaga,-2.66759835,43.03956535,Surber,Ind/ 4 subsamples,1998,2017,20,20,8,10,fall,family,NA,NA,NA,NA,26,11,53,46270,1.670053337,0.029298246,2.056652736,4.079360645,0.02935817,0.013478205,1096464,6062358,0.25730299,1,0.02983828,0.00631456,0.14788574,0.141571179,0.029120688,0.034287387,597.1,543.9000244,660.5,116.5999756,591.5195268,33.36346728,0.171734332,0,0.321855145,0.321855145,0.126984966,0.071288382,0,1,0,0,0,0,1,0,0,0,0,NoDam,0,0,NoDam,0,692.95,968,16.09416667,7.34
103000666,Spain_3_2,EST10000,Spain,Gipuzkoa,Aitor LarraÒaga,-2.217898878,43.052181,Surber,Ind/ 4 subsamples,1996,2017,22,22,5,7,summer,family,NA,NA,NA,NA,30,9,45,86278.5,-3.256411398,0.02826087,-2.751581428,4.618195207,0.029565121,0.014247369,1097230,16814175,0.31999906,4,0.05895631,0.006274282,55.22535706,55.21908277,6.841141723,17.75710056,177.3,166.4000092,266.3999939,99.99998474,199.1098079,29.39266394,0.056701825,0,0.534035335,0.534035335,0.164877123,0.134750808,0,0.610021889,0.3572985,0.032679733,0,0.022401563,0.843491291,0.116875682,0.014617445,0.00261408,0,NoDam,0,0,NoDam,0,778.8181818,1120.681818,17.61060606,8.766666667
103000667,Spain_3_2,GAI03900,Spain,Gipuzkoa,Aitor LarraÒaga,-1.880262449,43.31215793,Surber,Ind/ 4 subsamples,1999,2016,18,17,8,10,fall,family,NA,NA,NA,NA,13,4,25,56405.5,6.633022829,0.033231209,6.671936826,7.87009027,0.028846302,0.014610721,1097233,29561864,0.074973345,3,0.01350413,0.007403149,8.47256279,8.465159641,2.350025472,3.488546234,13.9,5,27.10000038,22.10000038,11.85833359,5.919383244,0.044499489,0,0.119907128,0.119907128,0.042455892,0.036623062,0,0,0.123456667,0.876543333,0,0.103429252,0.487161107,0.284636235,0.124773618,0,0,NoDam,0,0,NoDam,0,840.4117647,1279.176471,18.96470588,10.76470588
103000668,Spain_3_2,IED13700,Spain,Gipuzkoa,Aitor LarraÒaga,-2.256233715,43.17899794,Surber,Ind/ 4 subsamples,1987,2017,31,27,5,7,summer,family,NA,NA,NA,NA,35,17,63,142543,3.325139503,0.029411962,3.522747451,2.952874291,0.029547454,0.008665695,1093886,23661250,0.144010983,5,74.13971,0.006262169,74.13970947,74.1334473,8.740082424,22.5913265,86.8,86.80000305,229.1999969,142.3999939,126.3043498,42.34314818,0,0,0.511880921,0.511880921,0.189069979,0.175552872,0,0.782609,0,0.217391,0,0.01013279,0.91146655,0.068766292,0.006012644,0.00362167,0,NoDam,0,0,NoDam,0,797.0967742,1178.903226,17.69462366,9.434677419
103000669,Spain_3_2,LAN06100,Spain,Gipuzkoa,Aitor LarraÒaga,-1.944989852,43.25962347,Surber,Ind/ 4 subsamples,1987,2017,31,23,8,9,fall,family,NA,NA,NA,NA,37,10,68,78320.5,3.815099818,0.032456317,3.953462431,3.452474331,0.033888015,0.010014242,1088582,29221402,0.468972463,5,0.01760687,0.006252624,226.4100342,226.4037816,44.12019488,88.52708842,57.1,13.30000019,112.8000031,99.50000286,40.99466752,29.26290046,0.382147147,0,0.830296955,0.830296955,0.174213309,0.193470242,0.096790333,0.551605189,0.092345889,0.259259407,0,0.002703446,0.988691208,0.003803082,0.000507083,0.00429442,0.860378662,13.96213382,1,0.994570462,13.96213382,1,832.2580645,1287,18.62930107,10.38951613
103000670,Spain_3_2,LEI41600,Spain,Gipuzkoa,Aitor LarraÒaga,-2.020427813,43.21689334,Surber,Ind/ 4 subsamples,1996,2017,22,22,8,10,fall,family,NA,NA,NA,NA,28,3,50,46185.5,-2.915254852,0.033098062,-2.691702923,5.599370415,0.032225322,0.012475864,1097230,26338529,0.237781248,1,0.05195547,0.006264661,0.060571074,0.054306414,0.021319177,0.013553676,53.4,44.5,128.9000092,84.40000916,88.02368586,21.21411454,0.077638242,0.020522263,0.263319306,0.242797043,0.122357738,0.052131134,0,0.109161889,0.311891111,0.578947,0,0,0.102273273,0.647730727,0.249995,0,0,NoDam,0,0,NoDam,0,849.2272727,1331.954545,18.6,10.23181818
103000671,Spain_3_2,OIA04200,Spain,Gipuzkoa,Aitor LarraÒaga,-1.818993574,43.28322366,Surber,Ind/ 4 subsamples,1987,2016,30,22,5,7,summer,family,NA,NA,NA,NA,35,19,50,49543.5,6.785964792,0.027480534,6.451562326,3.629319713,0.02760173,0.009325987,1097233,22935212,0.112511617,3,5.772707,0.006611416,12.3744278,12.36781638,1.659508704,3.355616861,96.2,94.5,220.9000092,126.4000092,135.9111146,41.69998578,0.02516576,0,0.800861126,0.800861126,0.299585188,0.27560731,0,1,0,0,0,0.0116264,0.9883738,0,0,0,0,NoDam,0,0,NoDam,0,825.3666667,1325.633333,17.4675,8.871111111
103000672,Spain_3_2,OIA05900,Spain,Gipuzkoa,Aitor LarraÒaga,-1.837661549,43.29123812,Surber,Ind/ 4 subsamples,1993,2017,25,25,8,9,fall,family,NA,NA,NA,NA,27,7,58,100996.5,-1.910183872,0.035333333,-1.665246932,4.361151118,0.036785793,0.011864739,1097233,22211441,0.249982183,1,0.009917516,0.0062628,0.26579392,0.25953112,0.040400222,0.063326456,60.9,55,202.1000061,147.1000061,106.5425014,38.01183429,0.063726535,0.006107779,0.436364737,0.430256957,0.154572224,0.096819172,0,0.722222222,0.277777778,0,0,0,0.4699944,0.53000616,0,0,0,NoDam,0,0,NoDam,0,843.92,1353.88,18.13533333,9.693666666
103000673,Spain_3_2,OIA09500,Spain,Gipuzkoa,Aitor LarraÒaga,-1.874855686,43.30038947,Surber,Ind/ 4 subsamples,1987,2017,31,23,5,7,summer,family,NA,NA,NA,NA,27,9,57,94660,3.959499614,0.031653226,4.124534023,3.39343463,0.032207122,0.009586965,1097233,28978521,0.268712738,4,0.007482021,0.006249202,36.9972496,36.9910004,6.028138359,13.61009126,31.3,15.5,84.09999847,68.59999847,35.10697724,19.74488924,0.128263231,0,0.3586151,0.3586151,0.107694359,0.09636061,0.078380852,0.259259259,0.620154815,0.042205074,0,0.011840473,0.878655131,0.100806408,0.008698598,0,0,NoDam,0,0,NoDam,0,825.4193548,1267.774194,18.69704301,10.49650538
103000674,Spain_3_2,OIA11000,Spain,Gipuzkoa,Aitor LarraÒaga,-1.888766767,43.31169674,Surber,Ind/ 4 subsamples,1987,2017,31,30,8,10,fall,family,NA,NA,NA,NA,23,4,43,132093,3.711936209,0.03250336,3.710090832,3.513525123,0.033204695,0.01027176,1097233,26952518,0.168682552,1,0.0180982,0.006247486,0.08914078,0.082893294,0.022349401,0.022956282,32.4,6.900000095,64.80000305,57.90000296,44.14814912,15.48589271,0.068095408,0.016578253,0.195499982,0.178921729,0.069946854,0.043401583,0.192043704,0.144033037,0.626886259,0.037037,0,0.365385346,0.134615654,0.500001,0,0,0,NoDam,0,0,NoDam,0,827.6129032,1252,18.89677419,10.74946237
103000675,Spain_3_2,OIN06700,Spain,Gipuzkoa,Aitor LarraÒaga,-2.425174354,43.04597236,Surber,Ind/ 4 subsamples,1998,2017,20,20,5,7,summer,family,NA,NA,NA,NA,20,2,41,27903.5,-2.950831866,0.032431078,-1.098728904,4.614690934,0.03263419,0.015939271,1091692,14784823,0.094123423,5,0.1514842,0.006275003,94.59255981,94.58628481,26.07852778,40.51485398,216.1,208.9000092,225.3000031,16.3999939,214.5066711,4.6802369,0.042744533,0,0.19527046,0.19527046,0.048079264,0.054337031,0.333333,0.22469137,0,0.441975519,0,0.02547687,0.82958103,0.1354702,0.009472015,0,0,NoDam,0,0,NoDam,0,738.6,1046.7,17.4175,8.910416667
103000676,Spain_3_2,OIN09500,Spain,Gipuzkoa,Aitor LarraÒaga,-2.438993221,43.06305782,Surber,Ind/ 4 subsamples,1989,2017,29,29,8,10,fall,family,NA,NA,NA,NA,26,2,50,110173,3.884840937,0.025303777,3.915133887,3.247428035,0.025407576,0.010328347,1091692,6598092,1.32975876,1,0.01814742,0.006271763,1.215970755,1.209698992,0.103336163,0.258509884,218.6,196.6999969,677.5,480.8000031,462.6806687,125.3204563,0.061063775,0.04437966,0.741140416,0.696760756,0.341020622,0.149512687,0,1.0000008,0,0,0,0,1.0000016,0,0,0,0,NoDam,0,0,NoDam,0,733.8965517,1026,17.3362069,8.890517241
103000677,Spain_3_2,OIN12500,Spain,Gipuzkoa,Aitor LarraÒaga,-2.445787064,43.08249595,Surber,Ind/ 4 subsamples,1987,2017,31,23,5,7,summer,family,NA,NA,NA,NA,20,2,36,50258,2.727990747,0.029159946,2.999279543,2.491468416,0.029257235,0.008501232,1091692,16487651,0.163053547,6,0.01811501,0.008401857,255.3031311,255.2947292,30.56150229,81.13455722,179.1,175.6000061,309,133.3999939,217.4692365,40.84833889,0.037804136,0,0.772889551,0.772889551,0.25338078,0.212798221,0,1,0,0,0,0.016721677,0.838801992,0.123797008,0.016582796,0.0040951,0,NoDam,0,0,NoDam,0,730.1612903,1025.064516,17.27069892,8.86155914
103000678,Spain_3_2,ORI05500,Spain,Gipuzkoa,Aitor LarraÒaga,-2.294428968,42.97108194,Surber,Ind/ 4 subsamples,1996,2017,22,22,8,10,fall,family,NA,NA,NA,NA,31,17,59,66355.5,-2.829361266,0.03089121,-2.72793324,4.312972619,0.02994217,0.011390861,1097230,10513373,0.056543513,4,21.46332,0.006323617,23.70504951,23.6987259,5.348985653,9.266026662,325.8,322.7000122,370.1000061,47.3999939,337.8000047,15.0948856,0.045859073,0.026628067,0.340237225,0.313609158,0.137447717,0.119102094,0,0,1,0,0,0.008217995,0.97720851,0.0145729,0,0,0,NoDam,0,0,NoDam,0,731.2272727,1019.272727,16.40719697,7.128409091
103000679,Spain_3_2,ORI11200,Spain,Gipuzkoa,Aitor LarraÒaga,-2.250091159,43.01811272,Surber,Ind/ 4 subsamples,1989,2017,29,29,8,10,fall,family,NA,NA,NA,NA,29,3,52,328239.5,3.841355082,0.026391626,3.881341424,3.351804479,0.02649758,0.010312091,1097230,14965070,0.200889062,4,45.88047,0.006277645,45.91810226,45.91182462,9.112594996,17.497679,204.3,199.1999969,240.4000092,41.20001221,214.2437525,11.94207358,0.009595789,0,0.16399988,0.16399988,0.052111791,0.046259202,0,0.3125,0.587962963,0.099537037,0,0.0031116,0.900980969,0.094174204,0.001733401,0,0,NoDam,0,0,NoDam,0,750.6551724,1029.137931,17.69798851,8.893965517
