site_id,study_id,Country,season,TaxonomicRes,Year_count,abund_nativeSpp,abundance,alien_Abund,alien_SppRich,E10,EPT_Abund,EPT_SppRich,FEve,FRed,FRic,insect_Abund,insect_SppRich,RaoQ,shannonsH,spp_rich_rare,spp_richness,SppRich_nativeSpp,turnover,F_to,FDiv
104000034,Sweden_1,Sweden,fall,species,13,-0.03110472,-0.02913877,NA,NA,0.001364446,-0.029304135,-0.436726371,0.002112424,0.001052405,-0.011732577,-0.034921105,-0.642693882,-0.818537892,-0.022965116,-0.175332312,-0.527847118,-0.536943924,0.006229364,0.028363794,-0.043955125
104000035,Sweden_1,Sweden,fall,species,13,-0.019274278,-0.01671131,NA,NA,-0.003066725,-0.03244875,0.204784071,0.008799976,-0.001834047,0.004942742,-0.021937563,0.139371775,-0.103674081,-0.004902657,-0.034518882,0.285299474,0.285121236,0.008470946,0.16654726,-0.03342237
104000036,Sweden_1,Sweden,fall,species,12,-0.007542799,-0.003891824,5.55E-05,0.005858107,0.003022167,-0.007568117,0.438369715,-6.65E-05,0.002540528,0.024669182,-0.007785865,0.955492463,0.329668205,0.034940959,0.616869347,0.823781163,0.811169684,0.008204957,0.090728588,-0.037182136
104000037,Sweden_1,Sweden,fall,species,12,0.012543832,0.009076286,-0.002617175,0.008756373,-0.009725479,-0.012271117,0.969098178,-0.001393017,-0.008689161,0.03602088,0.018159668,0.970467714,1.141863951,0.01966544,0.230156687,1.567498505,1.526792778,-0.000748623,-0.037886563,0.090223492
104000038,Sweden_2_1,Sweden,fall,species,16,-0.00074932,-0.000934822,NA,NA,-0.003855432,0.000712211,0.574360262,-0.001034502,0.000441745,-0.005984492,-0.002107752,0.785318725,0.177334711,0.012022941,0.985223726,0.816461658,0.788303545,-0.003724036,0.028070621,0.005838702
104000043,Sweden_2_1,Sweden,fall,species,16,-0.012282688,-0.0110656,NA,NA,-0.000279626,-0.018150528,-0.25520951,0.008434809,-7.92E-05,0.001463141,-0.011863215,-0.172572421,0.233017991,-0.006692323,0.029774766,-0.119080375,-0.110791399,-0.012403283,0.03620309,-0.000235043
104000049,Sweden_2_2,Sweden,fall,species,11,0.032297286,0.034955828,NA,NA,-0.00688653,0.104426448,0.798118908,-0.001886515,0.013354303,-0.02696012,0.033067952,0.490317241,-1.297423058,0.002081243,-0.051020195,0.357672464,0.352903718,0.015808207,-0.086773563,-0.120834981
104000051,Sweden_2_1,Sweden,fall,species,16,-0.009240413,-0.009514129,NA,NA,0.000618323,-0.008447089,0.445945683,0.000795979,6.83E-05,0.01974833,-0.011670193,0.382473921,0.562598299,0.043085038,0.418088137,0.37275793,0.373942118,-0.011730832,0.065555198,0.029098843
104000056,Sweden_2_1,Sweden,fall,species,16,-0.023034125,-0.022826746,NA,NA,0.00219931,-0.029417613,-0.026343657,0.001222032,-0.001466649,0.005370774,-0.027239773,0.060471306,0.552873023,0.008809078,0.480704398,0.095429326,0.091602377,-0.018039329,0.021777316,0.005758299
104000058,Sweden_2_3,Sweden,fall,species,12,0.044671374,0.043633399,NA,NA,-0.025172082,0.014566848,0.291673854,-0.013774592,0.015551441,0.000419644,0.065341634,0.77294473,-1.639479164,-0.01795365,-0.132138725,0.491600017,0.475880221,-0.014964475,-0.027392409,-0.009348343
104000059,Sweden_2_3,Sweden,fall,species,12,-0.066031539,-0.064887266,NA,NA,0.023130912,-0.061108313,-0.276760849,0.022998112,-0.022079399,-0.04618426,-0.069734284,-0.931804092,0.68854643,0.003818484,0.034050256,-1.136214669,-1.133231997,0.000678365,-0.041876035,0.039673239
104000060,Sweden_2_2,Sweden,spring,species,12,-0.038099521,-0.039280277,NA,NA,0.019631648,-0.080001924,-0.75864092,0.0002941,-0.001359158,-0.039444353,-0.044554749,-0.982312467,3.087374913,0.021314913,-0.261243086,-1.090341868,-1.087511275,0.003964238,-0.13050053,0.120224072
104000063,Sweden_2_1,Sweden,fall,species,15,-0.019988014,-0.020863577,NA,NA,0.003630262,0.000508048,-0.174631963,-0.000830467,0.007089225,-0.023346746,-0.017138211,-0.236007543,-0.748595764,0.002989683,-0.00897954,-0.316137784,-0.314958336,-0.002315716,0.116028833,-0.03345411
104000066,Sweden_2_1,Sweden,fall,species,15,-0.033548813,-0.030598522,NA,NA,0.003342124,-0.012971083,0.2436428,0.005750909,-0.003195433,-0.004973164,-0.030115003,0.282169974,0.604915113,0.033035091,0.499412007,0.10918842,0.114034683,-0.006922674,-0.04489389,-0.018316476
104000069,Sweden_2_4,Sweden,summer,species,11,0.011804607,0.007855055,NA,NA,0.009656012,0.011384177,-0.914405299,-0.004025022,-0.004682234,0.023428874,0.007201142,-0.867184628,1.159401128,0.067459982,0.166170361,-0.653857345,-0.690544005,-0.033827107,-0.176785571,-0.105707764
104000071,Sweden_2_1,Sweden,fall,species,15,-0.0247442,-0.022631082,NA,NA,0.007427685,-0.020440522,-0.57116344,0.002377045,-0.000378579,-0.038357477,-0.022769253,-0.73758572,-0.453788906,-0.023695312,-0.465718739,-1.003438768,-0.995378754,0.010196071,-0.032599364,-0.005387629
104000073,Sweden_2_1,Sweden,fall,species,16,-0.004635052,-0.006044285,NA,NA,0.002571376,-0.008521278,-0.029690841,-0.00629029,0.002956336,-0.011875672,-0.002341106,-0.127180152,-0.465002166,0.01016192,0.018544906,-0.210257153,-0.221123323,0.002855584,-0.005918683,-0.030622713
104000074,Sweden_2_1,Sweden,fall,species,16,-0.004824759,-0.004564452,-0.000819003,-0.002326226,0.001235078,0.001001507,0.242390125,0.003382108,2.44E-05,0.001456706,-0.004980832,0.720458077,0.32629402,0.019161982,0.418629337,0.922206478,0.933604006,-0.009447418,-0.021517456,0.008765547
104000075,Sweden_2_1,Sweden,fall,species,14,-0.058606893,-0.05892606,NA,NA,0.008189086,-0.050342529,-0.053849633,0.015536656,0.005237798,-0.013699608,-0.058656429,-0.112368388,-0.429269391,0.035761569,0.359684738,-0.043447646,-0.042786936,-0.002472285,0.017249577,-0.042115788
104000084,Sweden_2_1,Sweden,fall,species,16,-0.004812323,-0.004430848,NA,NA,-0.001509199,-0.001753033,0.54664345,0.002088437,0.000370403,0.012294239,-0.004991674,0.589934208,0.224838047,0.029477597,0.655495044,0.75104629,0.736321124,-0.013736279,0.098207975,0.02448085
104000086,Sweden_2_1,Sweden,fall,species,16,-0.024691935,-0.025859155,NA,NA,0.00074563,-0.015838956,-0.154061705,0.001091078,-0.000476642,-0.023548771,-0.015896313,0.110671743,0.217215808,-0.012046596,0.106232952,-0.040688435,-0.052048348,-0.001517685,0.021513194,0.028862924
104000089,Sweden_2_4,Sweden,summer,species,12,0.072407735,0.066403752,NA,NA,-0.022369429,0.07748481,0.5747169,-0.000780733,0.009646676,0.056212143,0.082480071,0.929172809,-1.020067979,-0.036378173,-0.096003664,1.081281895,1.064202404,-0.027931818,-0.108338694,-0.017012952
104000090,Sweden_2_1,Sweden,fall,species,16,-0.005552531,-0.006242837,NA,NA,0.00434974,-0.002241789,-0.022729453,0.003029516,0.000681492,-0.010719403,-0.005532465,-0.078052445,-0.80949735,0.012463841,-0.092233299,-0.142076315,-0.141229264,-0.005157629,-0.018703091,-0.007683167
104000092,Sweden_2_1,Sweden,summer,species,23,-0.009447437,-0.009336567,NA,NA,-0.004024683,-0.007663561,0.091885176,0.003209914,-0.0006889,0.015995881,-0.009338316,0.259352258,-0.032845542,0.010859138,0.429226795,0.28661002,0.280241936,0.003099785,0.006566613,-0.007261496
104000094,Sweden_2_1,Sweden,summer,species,23,-0.009385785,-0.010116176,NA,NA,0.002235102,0.001751372,-0.146103725,0.001472694,-1.62E-05,0.01132391,-0.00960652,0.118134259,-0.371940535,0.027038983,0.2554678,0.082538995,0.084353904,-0.002280317,-0.017953223,-0.021107522
104000095,Sweden_2_1,Sweden,summer,species,23,-0.016094609,-0.015695498,NA,NA,0.003237108,-0.01148438,-0.200547822,0.003605972,-0.00113023,-0.003791388,-0.013357277,-0.160219036,-0.283272205,0.006963964,0.216592885,-0.20937277,-0.210619415,-0.000573514,0.026728034,-0.006357113
104000096,Sweden_2_2,Sweden,fall,species,9,0.01554667,0.008243656,0.005668365,0.046471461,-0.002391155,-0.037564237,-0.837770629,-0.001146747,-0.012007385,0.045315968,-0.019956605,-0.629410578,1.158291727,0.060171143,-0.412159636,-0.506274687,-0.587475574,0.032700753,-0.00652918,-0.030343919
104000100,Sweden_2_1,Sweden,summer,species,23,-0.011194985,-0.011666132,NA,NA,0.001106258,-0.007145218,-0.049833692,0.002706921,0.000422371,0.011365264,-0.012770989,0.058858382,-0.358308152,0.030107928,0.332573629,0.050243451,0.062806078,-0.003127279,-0.039563976,-0.019582202
104000101,Sweden_2_1,Sweden,fall,species,16,-0.014250934,-0.018638335,NA,NA,0.00047162,-0.005780437,-0.171613744,0.003217414,-0.001471363,0.001913649,-0.013187433,-0.165434005,-0.333057565,-0.01025066,-0.206753224,-0.288052603,-0.283425227,0.003389601,0.113516786,0.007910412
104000103,Sweden_2_2,Sweden,fall,species,9,0.035394038,0.031290576,NA,NA,-0.00331053,0.022540715,-0.324711087,-0.004477253,-0.005631326,0.07792526,0.026294636,0.056444422,0.871425971,-0.006440202,-0.206872856,0.290120873,0.280864142,-0.00215088,-0.33276523,-0.035121942
104000105,Sweden_2_1,Sweden,fall,species,15,-0.004966007,-0.003811208,NA,NA,0.005932595,-0.006214246,0.01174107,-0.005661343,-0.00047243,-0.015636221,-0.005207667,0.038777439,0.327824336,0.006847679,-0.120563776,-0.169359575,-0.168929866,-0.006391299,0.028422933,0.000183986
104000109,Sweden_2_1,Sweden,fall,species,16,-0.035098198,-0.033927133,0.000641913,0.0033567,0.004748839,-0.031704114,-0.267363553,0.000678661,-0.000862201,-0.008991816,-0.036409275,-0.171464955,-0.205111168,0.025556248,0.291295397,-0.297235139,-0.274339385,-0.011488126,0.045323938,-0.00069381
104000110,Sweden_2_1,Sweden,fall,species,16,-0.039592404,-0.039005104,NA,NA,0.016527497,-0.006180705,-0.163666034,-0.003988671,-0.000623555,-0.048353726,-0.04503876,-0.426236344,0.259533312,0.038570985,0.204579953,-0.512568925,-0.499070257,-0.008643551,-0.041987178,-0.024151408
104000112,Sweden_2_1,Sweden,fall,species,10,-0.028872457,-0.027577953,NA,NA,-0.005069188,-0.005669126,0.538148947,-0.002653868,0.000425972,0.002177278,-0.017328857,0.970057522,-0.163736987,-0.014383397,0.362050356,0.635296343,0.635851766,0.005050923,-0.043577471,-0.001197
104000118,Sweden_2_1,Sweden,summer,species,23,-0.022855185,-0.023096154,NA,NA,0.003476418,-0.011866224,-0.040522919,0.00121676,0.001293122,0.000380209,-0.023311956,0.122666297,-0.368153825,0.025378158,0.461924344,0.144043954,0.14216759,0.006520473,0.011983776,-0.030192598
104000122,Sweden_2_1,Sweden,fall,species,11,-0.00030691,-0.000586024,NA,NA,0.004788601,-0.00301289,-0.147642871,-0.001058499,0.002969118,-0.007599788,0.002195846,0.00630324,0.135475669,0.030268011,0.51286954,0.205554754,0.22500873,-0.023629617,-0.005343842,-0.000289508
104000123,Sweden_2_1,Sweden,fall,species,10,-0.00818088,-0.00616974,NA,NA,0.001270459,0.001659153,-0.204576474,0.006980703,0.003289562,0.005502345,-0.00317775,-0.116293906,-0.703536402,0.002251536,-0.221937452,-0.343410674,-0.335044239,-0.007647588,-0.062902007,-0.024997936
104000124,Sweden_2_1,Sweden,summer,species,23,-0.011226031,-0.011920547,NA,NA,-0.000400079,-0.0096227,-0.032322032,-0.004419331,0.000209889,0.000431104,-0.011087153,0.057013475,-0.301297189,0.008011224,0.162020525,0.008676201,0.013126587,0.001393659,0.013526838,-0.009176619
104000125,Sweden_2_2,Sweden,fall,species,9,0.000150036,-0.006670463,0.002746514,0.045841721,-0.02519471,-0.065857185,-0.317227803,0.001862036,0.003181262,0.008423958,-0.00490352,0.004749799,-1.736531809,-0.132612402,-0.990521955,0.256928583,0.233144957,0.016091024,-0.006220978,0.058539781
104000127,Sweden_2_1,Sweden,fall,species,14,-0.033845596,-0.034687657,NA,NA,0.005773794,-0.03450744,-0.195526863,0.00532226,-0.00066913,-0.011139771,-0.036596196,-0.417687389,0.018586803,0.018041671,0.149130074,-0.452887298,-0.453074859,0.004576505,0.019503394,0.028623598
104000128,Sweden_2_1,Sweden,fall,species,13,-0.017070097,-0.013933969,NA,NA,0.002187606,-0.019793238,-0.100511901,0.007159509,-0.001262938,-0.011327521,-0.015186384,-0.108933777,0.096807192,0.000865189,-0.022388598,-0.137380399,-0.144024972,-0.003597078,-0.010297321,-0.012507498
104000131,Sweden_2_2,Sweden,fall,species,22,-0.026518078,-0.02593948,NA,NA,0.003349713,-0.002561641,-0.100716787,0.002451686,0.001928932,0.032778997,-0.029082086,-0.123560084,-0.897178843,0.013637397,0.03856394,-0.10849501,-0.105628796,-0.012268577,-0.05928429,-0.050083819
104000141,Sweden_2_1,Sweden,fall,species,16,-0.016631591,-0.016959617,NA,NA,0.000584332,-0.010875847,0.14849672,0.000822039,-0.000138697,0.002244508,-0.017841702,0.326758866,0.533200453,0.017639831,0.471029971,0.366363773,0.365617625,-0.004206647,-0.002347414,0.001300347
104000142,Sweden_2_1,Sweden,fall,species,16,0.003209461,0.00332292,NA,NA,0.001797268,0.006054122,-0.110816722,-0.006309332,0.000393277,-0.005936295,0.004009798,-0.160275088,-0.399524711,0.001445329,-0.120062073,-0.180518415,-0.187536797,-0.016085045,0.002819133,-0.014247071
104000145,Sweden_2_1,Sweden,fall,species,16,-0.00528192,-0.005550028,NA,NA,0.000554146,-0.000341174,-0.147281904,0.001907158,0.001918006,0.000309834,-0.001500971,0.037278971,-0.352108957,0.003909802,0.246113925,0.080694559,0.077261486,-0.008894937,-0.006524528,-0.015289261
104000146,Sweden_2_1,Sweden,fall,species,11,-0.001209773,0.000689132,NA,NA,0.002661688,-0.001266595,-0.203823525,-0.006794033,0.005587692,-0.018463285,0.014341381,-0.570554809,0.260288819,-0.011292483,-0.480264065,-0.465733537,-0.461563872,-0.015352714,-0.065928044,0.010410003
104000147,Sweden_2_1,Sweden,fall,species,15,0.020506839,0.016806405,NA,NA,-0.003367206,0.007848958,-0.001608095,0.004952476,0.001873162,0.021962005,0.014054821,0.193735187,-0.117554561,-0.006562074,-0.078899533,0.225274604,0.223298323,-0.009892156,-0.005767502,0.017708422
104000148,Sweden_2_1,Sweden,fall,species,16,-0.025547747,-0.024411267,NA,NA,-0.001356415,-0.061080116,0.081491667,0.000286584,-0.002262289,-0.009653503,-0.037370759,0.06237379,0.01273056,-0.014459488,0.082653679,0.106403289,0.097533046,-0.001779282,0.021653057,0.021492762
104000149,Sweden_2_1,Sweden,fall,species,15,-0.012558811,-0.013823856,-0.014870186,-0.032572588,0.001282331,-0.00196842,-0.29283403,0.001939094,0.003100893,-0.018199428,-0.008684952,-0.496812174,-0.796834305,-0.024822165,-0.261663149,-0.470542074,-0.399293485,0.00068547,0.091208325,-0.000316024
104000153,Sweden_2_1,Sweden,fall,species,10,0.015116743,0.013583371,NA,NA,-0.006055733,0.01851525,0.148017293,-0.003684304,-0.001431529,-0.00286711,0.012853579,0.276809405,-0.013691977,-0.006998756,0.125098544,0.148871919,0.156378668,-0.000244125,-0.081898741,0.079836848
104000155,Sweden_2_1,Sweden,fall,species,10,0.014341238,0.017886147,NA,NA,0.001258664,0.013910562,0.215759547,0.003906562,-0.004970139,-0.002173658,0.017674626,0.289895123,0.891604376,0.02411203,0.355417006,0.225852674,0.229727072,0.012461683,0.090411735,0.03555214
104000156,Sweden_2_1,Sweden,summer,species,23,-0.00483829,-0.004927975,NA,NA,0.00520978,0.010702306,0.081255714,0.000593852,0.003739962,-0.015610581,-0.00552033,0.131289694,0.36517266,0.035413242,0.197328712,0.052969493,0.054971936,0.000146898,0.015224231,-0.019623941
104000159,Sweden_2_2,Sweden,spring,species,10,0.067860626,0.067179594,NA,NA,-0.008192821,0.094668348,0.520819244,-0.013656476,0.014322159,0.01696556,0.067187016,0.700139366,0.378891161,0.007661683,-0.075043865,0.837134078,0.853901901,-0.041891395,0.00819488,0.045554189
104000162,Sweden_2_1,Sweden,summer,species,23,-0.011345051,-0.011097975,NA,NA,-0.000386726,-0.008597179,0.007325148,0.003385744,-0.001503674,0.017369436,-0.010901593,0.096347556,-0.117648399,0.00392376,0.086332532,0.042844595,0.046118939,-0.003302905,-0.018963845,0.035438374
104000163,Sweden_2_1,Sweden,fall,species,15,0.002447568,0.002651537,NA,NA,0.002062885,0.002453528,-0.175664451,-0.004835127,-0.000754313,-0.030935197,0.003994883,-0.211025306,-0.112972948,-0.01296917,-0.29100926,-0.275626129,-0.280505944,-0.001908718,-0.025280659,-0.008457592
104000165,Sweden_2_2,Sweden,fall,species,9,0.009199259,0.012512014,NA,NA,-0.001379648,0.020577341,0.017577431,0.00685875,-0.001051508,0.033729157,0.017759361,0.061541619,0.597952837,0.004414286,0.103298801,0.176533366,0.17461008,-0.016362299,-0.274609821,-0.035520991
104000166,Sweden_2_1,Sweden,summer,species,23,-0.007892913,-0.00832334,NA,NA,0.003340065,-2.98E-05,-0.062188633,0.003867771,0.002714967,0.010920273,-0.011777174,-0.046331827,-0.155754339,0.010306166,0.093961022,-0.009845278,-0.01211683,0.004906571,-0.062673043,-0.036044636
104000175,Sweden_2_2,Sweden,fall,species,21,-0.013845772,-0.013254141,NA,NA,-0.009528039,-0.010855222,0.097034925,0.000433627,5.74E-05,0.00119252,-0.014355125,0.159080734,-0.278203063,-0.015269538,0.048921019,0.123472719,0.131014448,0.00073619,0.046334201,-0.024279011
105000001,Luxembourg_1,Luxembourg,fall,genus,11,0.014329423,0.024515371,0.1764984,0.108547036,-0.010502571,0.020549184,0.612455169,-0.018768761,-0.001110123,-0.001381335,0.030865375,1.156752939,-0.559242849,-0.011718856,0.594866037,1.199316384,1.148897938,-0.026499912,0.121726823,0.059643103
105000002,Luxembourg_1,Luxembourg,fall,genus,11,0.034412094,0.033855333,0.001004012,0.006076749,-0.011363111,0.049018634,0.514304483,-0.010938481,0.00704873,0.003805149,0.034729869,1.388763511,-1.000479673,0.031829124,0.602675141,1.078716122,1.014028063,-0.011504814,0.056158713,0.01436895
105000003,Luxembourg_1,Luxembourg,fall,genus,11,-0.08380412,-0.053682919,0.4309464,0.209329428,-0.00266468,-0.149125008,-0.948162364,0.018965003,-0.008163428,0.019808857,-0.123658879,-0.729702117,0.134696579,-0.038712152,0.031344826,-0.722659127,-0.843749718,0.013473327,-0.195911451,0.065988763
105000004,Luxembourg_1,Luxembourg,fall,genus,11,0.004640889,0.00211212,NA,NA,-0.000275685,0.016004294,-0.030946941,0.005970281,0.001519978,-0.017099185,-0.00102421,-0.39897421,-2.547240991,-0.035356447,0.124903306,-0.224208373,-0.187832415,-0.007455618,0.114905924,-0.083666645
105000005,Luxembourg_1,Luxembourg,fall,genus,11,0.012861836,0.013830898,-0.038342197,0.022436919,0.007544973,0.015181805,-0.001952787,-0.000600457,0.006022591,0.003812151,0.009764515,0.108580396,-0.049285868,0.068972981,-0.217285292,0.163223233,0.070623981,-0.023657297,-0.08312291,0.047558507
105000006,Luxembourg_1,Luxembourg,fall,genus,11,0.056641822,0.057535713,NA,NA,-0.033495906,0.053162427,0.628740399,0.005837605,0.000373162,0.016143432,0.067006935,1.560398752,-1.281059953,-0.0932975,0.836953054,1.60887574,1.632333744,-0.002325873,-0.130993844,0.053793395
105000007,Luxembourg_1,Luxembourg,summer,genus,11,0.006664229,0.004168537,-0.166720378,0.004680236,-0.002195128,0.033908828,0.598980262,-0.007185055,0.001133078,0.029924089,0.012570901,1.137458531,-0.686565539,0.067898785,0.810302011,1.11901144,1.092396356,0.010717409,-0.100607607,-0.065397589
105000008,Luxembourg_1,Luxembourg,fall,genus,11,0.023543243,0.019362056,0.136866189,0.06203317,-0.020331565,-0.036518203,0.927989865,-0.017405119,0.008580117,0.090028316,-0.031149791,1.032702572,-2.077376673,0.088974076,0.259476918,0.80739431,0.803467963,0.040959695,-0.115207267,0.050485813
105000009,Luxembourg_1,Luxembourg,fall,genus,11,0.1006818,0.098305992,NA,NA,-0.036189888,0.037356259,1.068850219,0.006523121,-0.008838672,0.044587334,0.035488973,0.829321725,-0.57017983,-0.115095384,-0.461889534,0.721999014,0.739815557,-0.012409169,-0.344205485,0.046150899
105000010,Luxembourg_1,Luxembourg,fall,genus,11,0.089582075,0.108534515,0.383871364,0.012475104,-0.003502257,0.172656496,-0.683716464,0.005291817,0.016053585,0.012608911,0.14502745,-1.240630978,0.752630465,-0.071230649,-1.709042529,-0.755941636,-0.705123168,0.038711795,0.086836136,0.074554253
105000011,Luxembourg_1,Luxembourg,fall,genus,11,0.025908086,0.023375157,-0.154516579,-0.042241284,0.003146097,0.034930802,0.077712977,-0.016171823,0.001524665,0.020249669,0.095100384,-0.206748162,0.605793318,0.02648107,-0.554921414,-0.359024697,-0.36659481,-0.004348321,0.144569869,0.104312571
105000012,Luxembourg_1,Luxembourg,fall,genus,11,0.01046537,0.005764094,NA,NA,0.00860891,0.022041596,1.260269529,-0.006137964,-0.002244973,0.027173693,0.039750518,1.705864318,-1.449948441,0.109530661,0.659408637,1.286403822,1.280096149,-0.033939456,-0.200376225,-0.112284803
105000013,Luxembourg_1,Luxembourg,fall,genus,11,0.169301788,0.177028603,0.113894059,0.199838033,-0.038223493,0.13908541,0.949148894,0.022203169,0.000516184,0.053508128,0.152519844,0.858823863,-1.626402097,-0.021385907,-0.704755292,0.815954886,0.761291428,0.022573077,0.058942963,0.117788491
